date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:25:50	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Jun%202019%2016:55:50%20GMT	http://www.teamvyoma.com/fonts/fontawesome-webfont3e6e3e6e.html?v=4.7.0	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/fonts/fontawesome-webfont3e6e3e6e.593e6e.delayed	(from http://www.teamvyoma.com/css/font-awesome.min.css)
22:25:50	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Jun%202019%2016:55:50%20GMT	http://www.teamvyoma.com/fonts/fontawesome-webfont3e6e3e6e-2.html?v=4.7.0	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/fonts/fontawesome-webfont3e6e3e6e-2.5a3e6e.delayed	(from http://www.teamvyoma.com/css/font-awesome.min.css)
22:25:51	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Jun%202019%2016:55:50%20GMT	http://www.teamvyoma.com/fonts/fontawesome-webfont3e6e3e6e.ttf?v=4.7.0	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/fonts/fontawesome-webfont3e6e3e6e.5b3e6e.delayed	(from http://www.teamvyoma.com/css/font-awesome.min.css)
22:25:51	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Jun%202019%2016:55:52%20GMT	http://www.teamvyoma.com/fonts/fontawesome-webfont3e6e3e6e.svg?v=4.7.0	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/fonts/fontawesome-webfont3e6e3e6e.5c3e6e.delayed	(from http://www.teamvyoma.com/css/font-awesome.min.css)
22:25:51	1692/1692	---M--	200	added ('OK')	text/html	etag:%220545af960ebd21:0%22	http://www.teamvyoma.com/css/grabbing.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/css/grabbing.html	(from http://www.teamvyoma.com/css/owl.carousel.css)
22:25:52	3250/3250	---M--	200	added ('OK')	application/octet-stream	etag:%22059c38d3dafd01:0%22	http://www.teamvyoma.com/css/player/ytp-regular.eot	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/css/player/ytp-regular.eot	(from http://www.teamvyoma.com/css/player/YTPlayer.css)
22:25:52	1527/1527	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/css/images/raster.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/css/images/raster.html	(from http://www.teamvyoma.com/css/player/YTPlayer.css)
22:25:52	1537/1537	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/css/images/raster%402x.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/css/images/raster@2x.html	(from http://www.teamvyoma.com/css/player/YTPlayer.css)
22:25:53	5152/5152	---M--	200	added ('OK')	application/octet-stream	etag:%22059c38d3dafd01:0%22	http://www.teamvyoma.com/css/player/ytp-regular.ttf	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/css/player/ytp-regular.ttf	(from http://www.teamvyoma.com/css/player/YTPlayer.css)
22:25:53	1097/1097	---M--	200	added ('OK')	image/png	etag:%2203441bc3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/default/sprite_x.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/default/sprite_x.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:25:54	6682/6682	---M--	200	added ('OK')	image/png	etag:%2203441bc3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/default/sprite.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/default/sprite.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:25:54	1162/1162	---M--	200	added ('OK')	image/png	etag:%2203441bc3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/default/sprite_y.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/default/sprite_y.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:25:54	1358/1358	---M--	200	added ('OK')	image/png	etag:%2203441bc3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/default/sprite_next.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/default/sprite_next.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:25:54	1376/1376	---M--	200	added ('OK')	image/png	etag:%2203441bc3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/default/sprite_prev.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/default/sprite_prev.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:25:55	1537/1537	---M--	200	added ('OK')	image/png	etag:%2203441bc3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/default/default_thumb.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/default/default_thumb.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:25:56	6331/6331	---M--	200	added ('OK')	image/gif	etag:%2203441bc3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/default/loader.gif	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/default/loader.gif	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:25:56	4099/4099	---M--	200	added ('OK')	image/png	etag:%2203441bc3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/light_rounded/sprite.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/light_rounded/sprite.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:25:56	1411/1411	---M--	200	added ('OK')	image/png	etag:%2203441bc3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/light_rounded/btnNext.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/light_rounded/btnNext.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:25:56	1442/1442	---M--	200	added ('OK')	image/png	etag:%2203441bc3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/light_rounded/btnPrevious.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/light_rounded/btnPrevious.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:25:57	130/130	---M--	200	added ('OK')	image/png	etag:%220710bb3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/dark_rounded/contentPattern.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/dark_rounded/contentPattern.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:25:57	4076/4076	---M--	200	added ('OK')	image/png	etag:%220710bb3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/dark_rounded/sprite.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/dark_rounded/sprite.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:25:57	1411/1411	---M--	200	added ('OK')	image/png	etag:%220710bb3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/dark_rounded/btnNext.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/dark_rounded/btnNext.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:25:57	1442/1442	---M--	200	added ('OK')	image/png	etag:%220710bb3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/dark_rounded/btnPrevious.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/dark_rounded/btnPrevious.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:25:58	2545/2545	---M--	200	added ('OK')	image/gif	etag:%220710bb3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/dark_rounded/loader.gif	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/dark_rounded/loader.gif	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:25:58	2545/2545	---M--	200	added ('OK')	image/gif	etag:%220710bb3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/dark_square/loader.gif	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/dark_square/loader.gif	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:25:59	1411/1411	---M--	200	added ('OK')	image/png	etag:%220710bb3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/dark_square/btnNext.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/dark_square/btnNext.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:25:59	3507/3507	---M--	200	added ('OK')	image/png	etag:%220710bb3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/dark_square/sprite.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/dark_square/sprite.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:25:59	1442/1442	---M--	200	added ('OK')	image/png	etag:%220710bb3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/dark_square/btnPrevious.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/dark_square/btnPrevious.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:25:59	3507/3507	---M--	200	added ('OK')	image/png	etag:%2206172bd3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/light_square/sprite.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/light_square/sprite.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:26:00	1411/1411	---M--	200	added ('OK')	image/png	etag:%2206172bd3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/light_square/btnNext.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/light_square/btnNext.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:26:00	1442/1442	---M--	200	added ('OK')	image/png	etag:%2206172bd3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/light_square/btnPrevious.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/light_square/btnPrevious.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:26:01	142/142	---M--	200	added ('OK')	image/png	etag:%2203441bc3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/facebook/contentPatternTop.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/facebook/contentPatternTop.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:26:01	4227/4227	---M--	200	added ('OK')	image/png	etag:%2203441bc3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/facebook/sprite.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/facebook/sprite.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:26:01	137/137	---M--	200	added ('OK')	image/png	etag:%2203441bc3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/facebook/contentPatternLeft.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/facebook/contentPatternLeft.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:26:01	136/136	---M--	200	added ('OK')	image/png	etag:%2203441bc3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/facebook/contentPatternRight.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/facebook/contentPatternRight.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:26:02	2545/2545	---M--	200	added ('OK')	image/gif	etag:%2203441bc3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/facebook/loader.gif	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/facebook/loader.gif	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:26:02	845/845	---M--	200	added ('OK')	image/png	etag:%2203441bc3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/facebook/btnNext.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/facebook/btnNext.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:26:02	828/828	---M--	200	added ('OK')	image/png	etag:%2203441bc3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/facebook/btnPrevious.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/facebook/btnPrevious.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:26:02	142/142	---M--	200	added ('OK')	image/png	etag:%2203441bc3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/facebook/contentPatternBottom.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/facebook/contentPatternBottom.png	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:26:03	227/227	---M--	200	added ('OK')	image/gif	etag:%2203441bc3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/facebook/default_thumbnail.gif	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/facebook/default_thumbnail.gif	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:26:03	2545/2545	---M--	200	added ('OK')	image/gif	etag:%2203441bc3dafd01:0%22	http://www.teamvyoma.com/images/prettyPhoto/light_rounded/loader.gif	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/prettyPhoto/light_rounded/loader.gif	(from http://www.teamvyoma.com/css/prettyPhoto.css)
22:26:03	936/936	---M--	200	added ('OK')	image/png	etag:%220fca49f3dafd01:0%22	http://www.teamvyoma.com/images/pattern-white.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/pattern-white.png	(from http://www.teamvyoma.com/css/style.css)
22:26:04	213/213	---M--	200	added ('OK')	image/png	etag:%220cf739e3dafd01:0%22	http://www.teamvyoma.com/images/pattern-black.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/pattern-black.png	(from http://www.teamvyoma.com/css/style.css)
22:26:04	1519/1519	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/slide1.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/slide1.html	(from http://www.teamvyoma.com/css/style.css)
22:26:04	1519/1519	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/slide2.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/slide2.html	(from http://www.teamvyoma.com/css/style.css)
22:26:05	1519/1519	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/slide3.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/slide3.html	(from http://www.teamvyoma.com/css/style.css)
22:26:10	253040/253040	---M--	200	added ('OK')	image/png	etag:%228037bb6c9d4dd41:0%22	http://www.teamvyoma.com/images/vyomawhite.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/vyomawhite.png	(from http://www.teamvyoma.com/)
22:26:10	1519/1519	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/slide5.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/slide5.html	(from http://www.teamvyoma.com/css/style.css)
22:26:11	1519/1519	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/slide6.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/slide6.html	(from http://www.teamvyoma.com/css/style.css)
22:26:11	44803/44803	---M--	200	added ('OK')	image/jpeg	etag:%2205ef65db4f1d21:0%22	http://www.teamvyoma.com/images/mb1.jpg	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/mb1.jpg	(from http://www.teamvyoma.com/css/style.css)
22:26:11	1519/1519	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/slide7.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/slide7.html	(from http://www.teamvyoma.com/css/style.css)
22:26:11	1519/1519	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/slide8.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/slide8.html	(from http://www.teamvyoma.com/css/style.css)
22:26:12	1519/1519	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/slide9.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/slide9.html	(from http://www.teamvyoma.com/css/style.css)
22:26:12	1521/1521	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/slide10.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/slide10.html	(from http://www.teamvyoma.com/css/style.css)
22:26:12	1521/1521	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/slide11.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/slide11.html	(from http://www.teamvyoma.com/css/style.css)
22:26:13	1521/1521	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/slide12.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/slide12.html	(from http://www.teamvyoma.com/css/style.css)
22:26:13	220/220	---M--	200	added ('OK')	image/png	etag:%220c892c276f1d21:0%22	http://www.teamvyoma.com/images/left-litle.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/left-litle.png	(from http://www.teamvyoma.com/css/style.css)
22:26:13	2612/2612	---M--	200	added ('OK')	image/png	etag:%220c14c973dafd01:0%22	http://www.teamvyoma.com/images/controls.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/controls.png	(from http://www.teamvyoma.com/css/style.css)
22:26:14	214/214	---M--	200	added ('OK')	image/png	etag:%220c892c276f1d21:0%22	http://www.teamvyoma.com/images/right-litle.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/right-litle.png	(from http://www.teamvyoma.com/css/style.css)
22:26:14	1237/1237	---M--	200	added ('OK')	image/png	etag:%22075119c3dafd01:0%22	http://www.teamvyoma.com/images/left.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/left.png	(from http://www.teamvyoma.com/css/style.css)
22:26:14	1238/1238	---M--	200	added ('OK')	image/png	etag:%220fca49f3dafd01:0%22	http://www.teamvyoma.com/images/right.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/right.png	(from http://www.teamvyoma.com/css/style.css)
22:26:15	293/293	---M--	200	added ('OK')	image/png	etag:%220c892c276f1d21:0%22	http://www.teamvyoma.com/images/list-style.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/list-style.png	(from http://www.teamvyoma.com/css/style.css)
22:26:15	958/958	---M--	200	added ('OK')	image/png	etag:%220cf739e3dafd01:0%22	http://www.teamvyoma.com/images/mini-plus.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/mini-plus.png	(from http://www.teamvyoma.com/css/style.css)
22:26:20	29045/29045	---M--	200	added ('OK')	image/jpeg	etag:%220c892c276f1d21:0%22	http://www.teamvyoma.com/images/i2.jpg	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/i2.jpg	(from http://www.teamvyoma.com/css/style.css)
22:26:20	1537/1537	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/features-iphone.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/features-iphone.html	(from http://www.teamvyoma.com/css/style.css)
22:26:21	1535/1535	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/testimonials-1.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/testimonials-1.html	(from http://www.teamvyoma.com/css/style.css)
22:26:21	1511/1511	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/i3.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/i3.html	(from http://www.teamvyoma.com/css/style.css)
22:26:22	2971/2971	---M--	200	added ('OK')	image/png	etag:%22075119c3dafd01:0%22	http://www.teamvyoma.com/images/left-litle-black.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/left-litle-black.png	(from http://www.teamvyoma.com/css/style.css)
22:26:22	2911/2911	---M--	200	added ('OK')	image/png	etag:%220fca49f3dafd01:0%22	http://www.teamvyoma.com/images/right-litle-black.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/right-litle-black.png	(from http://www.teamvyoma.com/css/style.css)
22:26:23	1511/1511	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/i4.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/i4.html	(from http://www.teamvyoma.com/css/style.css)
22:26:23	1511/1511	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/i5.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/i5.html	(from http://www.teamvyoma.com/css/style.css)
22:26:25	140191/140191	---M--	200	added ('OK')	image/jpeg	etag:%220bb696110efd21:0%22	http://www.teamvyoma.com/images/slide4.jpg	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/slide4.jpg	(from http://www.teamvyoma.com/css/style.css)
22:26:26	70219/70219	---M--	200	added ('OK')	image/jpeg	etag:%220c892c276f1d21:0%22	http://www.teamvyoma.com/images/i1.jpg	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/i1.jpg	(from http://www.teamvyoma.com/css/style.css)
22:26:26	978/978	---M--	200	added ('OK')	image/png	etag:%220fca49f3dafd01:0%22	http://www.teamvyoma.com/images/plus.png	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/plus.png	(from http://www.teamvyoma.com/css/style.css)
22:26:26	1523/1523	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/m-slide1.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/m-slide1.html	(from http://www.teamvyoma.com/css/style.css)
22:26:26	1523/1523	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/m-slide2.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/m-slide2.html	(from http://www.teamvyoma.com/css/style.css)
22:26:26	1523/1523	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/m-slide3.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/m-slide3.html	(from http://www.teamvyoma.com/css/style.css)
22:26:27	1523/1523	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/m-slide4.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/m-slide4.html	(from http://www.teamvyoma.com/css/style.css)
22:26:27	1523/1523	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/b-slide1.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/b-slide1.html	(from http://www.teamvyoma.com/css/style.css)
22:26:27	1523/1523	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/b-slide2.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/b-slide2.html	(from http://www.teamvyoma.com/css/style.css)
22:26:27	1523/1523	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/b-slide3.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/b-slide3.html	(from http://www.teamvyoma.com/css/style.css)
22:26:28	1523/1523	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/b-slide4.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/b-slide4.html	(from http://www.teamvyoma.com/css/style.css)
22:26:28	1523/1523	---M--	200	added ('OK')	text/html	etag:%2208f73dd469d31:0%22	http://www.teamvyoma.com/images/ipad-air.html	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/ipad-air.html	(from http://www.teamvyoma.com/css/style.css)
22:26:29	1924/1924	---M--	200	added ('OK')	image/gif	etag:%220557fafcaffd21:0%22	http://www.teamvyoma.com/images/loader.gif	D:/DocumentsD/Team%20Vyoma/Website/Team%20Vyoma%20Website/www.teamvyoma.com/images/loader.gif	(from http://www.teamvyoma.com/css/style.css)
